Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Nepal,NPL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,406805,398628,..,318753,315142,361582,376016,..,..,..,..,..,..
Nepal,NPL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,69860,59810,..,41361,54820,..,60270,..,..,..,..,..,..
Nepal,NPL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,546,246,420,268,355,393,508,..,412,183,448,963,1222,..,1891,..,..,..,..,..,..
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,28810,27390,27020,30950,37280,42050,45910,49110,52670,53670,53900,54480,52930,52950,51980,49810,46900,47110,51260,..,..,..,..,..,..,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17280000,..,..,..,..,..,..
Netherlands,NLD,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,932678,930103,936328,944988,953695,962659,971551,984487,998217,1011169,1021572,1027977,1036043,1042043,1045545,1045801,1041433,1030184,1021272,..,..,..,..,..,..,..
Netherlands,NLD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,646851,635944,659625,668811,..,..,..,..,..,..,..
Netherlands,NLD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162585,165567,176943,180016,..,..,..,..,..,..,..
Netherlands,NLD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,4556,7768,5926,6585,7054,7443,7475,7508,7436,7749,8044,11029,12542,13631,13849,14478,15057,15141,15650,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Population, total",SP.POP.TOTL,179769,179516,180170,181607,183603,185967,188700,191788,194999,198037,200689,202847,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,213230,217324,221490,225296,228750,232250,235750,239250,242750,245950,249750,254350,259000,263650,268050,272400,276550,280350,284060,288000,..,..,..,..,..,..
New Caledonia,NCL,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14080,13810,14170,16970,21500,25440,26400,28160,28670,29700,29690,32260,36720,39900,41650,40600,39410,38470,40640,..,..,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,4595700,4693200,4793900,4841000,4929000,..,..,..,..,..,..
New Zealand,NZL,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,259861,266733,275059,283320,290995,297294,301678,306661,312157,317524,322233,325211,328784,332124,334499,335232,331967,327484,322712,..,..,..,..,..,..,..
New Zealand,NZL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,178587.43574,179865,184839.95579,186683.26272,186619.41708,187577.98994,..,..,..,..,..,..,..
New Zealand,NZL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,13777.02342,15008.17241,16122.32272,16741.76737,17629.4055,19221.02733,..,..,..,..,..,..,..
New Zealand,NZL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,8457.90553,8666.04713,8823.76857,9327.28269,9735.17553,9853.82655,..,..,..,..,..,..,..
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,960,970,960,1000,1080,1160,1200,1290,1390,1380,1460,1570,1690,1780,1850,1910,2000,2090,2030,..,..,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,5069302,5145366,5219328,5292118,5364935,5438690,5513763,5590055,5667432,5745526,5824065,5903039,5982526,6062454,6142733,6223240,6303974,6384855,6465513,6546000,..,..,..,..,..,..
Nicaragua,NIC,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,548379,563474,576013,585481,592492,597209,609139,611336,613655,616369,618961,620117,619112,616298,611806,606520,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,170,170,160,190,210,250,260,270,320,330,350,360,380,400,410,390,370,360,390,..,..,..,..,..,..,..
Niger,NER,"Population, total",SP.POP.TOTL,11331557,11751365,12189983,12647984,13125916,13624467,14143971,14685399,15250908,15843133,16464025,17114761,17795191,18504255,19240157,20001663,20788838,21602472,22442948,23311000,..,..,..,..,..,..
Niger,NER,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,869456,895758,935100,971817,1003451,1030699,1057127,1094705,1139367,1190120,1245482,1304661,1366061,..,1501987,1575946,1653793,1732328,1815102,1901854,..,..,..,..,..,..
Niger,NER,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9591,23799,31423,41424,42937,..,..,..,..,..,..
Niger,NER,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8226,10508,17204,20605,18912,..,..,..,..,..,..
Niger,NER,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,0,0,0,0,0,0,311,266,285,264,..,..,825,1370,2055,2194,1713,..,..,..,..,..,..
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,470,530,630,710,870,1030,1350,1610,1960,2040,2140,2190,2460,2720,2990,2880,2470,2100,1960,..,..,..,..,..,..,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,122283850,125394046,128596076,131900631,135320422,138865016,142538308,146339977,150269623,154324933,158503197,162805071,167228767,171765769,176404902,181137448,185960289,190873311,195874740,200964000,..,..,..,..,..,..
Nigeria,NGA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,11760346,12111097,12413290,12705230,12986446,13263933,13543113,13778653,14024871,14287581,14569420,14874253,15172896,15500672,15867251,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,791068,886799,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,45391,60698,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,8359,8734,8385,..,..,..,..,9909,10383,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,186,189,188,185,179,171,166,160,156,152,150,..,..,..,133,..,124,..,..,..,..,..,..,..,..,..
Niue,NIU,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,34664.7122812531,35380.1978096738,35978.1293336166,38409.2278470205,42184.6128646049,45086.6257155074,46968.1145337076,47975.3705349983,48665.2313510822,47302.0481458244,48556.0321017879,50245.5539801821,52604.3233290903,53838.7871251827,55478.5969488642,55812.5951453541,55837.1361601927,57420.5797626619,61242.4381334363,..,..,..,..,..,..,..
North America,NAC,"Population, total",SP.POP.TOTL,312909974,316052361,319048184,321815286,324809693,327824506,331015609,334185120,337406357,340466060,343396098,345983901,348653238,351205682,353888995,356510820,359245384,361751263,364290258,366909000,..,..,..,..,..,..
North America,NAC,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,21527023,22046095,22555983,22865640,22994231,23135960,23262822,23456378,23736290,24100952,24378660,24719367,24888774,24895153,24636854,24391194,24114712.5,23928743,23770169,23770169,..,..,..,..,..,..
North America,NAC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,9792356.7763,9779815.2803,9985141.63513,10005473.25134,10098093.04549,10435075.0453,11087289.07827,11276083.41011,11133017.08091,10616625.52932,10455534,10322092.17659,10175936.21074,10152630.17778,10062740.06365,10062740.04049,..,..,..,..,..,..
North America,NAC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,2276649.10404,2278976.68801,2360373.19646,2401397.11547,2468156.28403,2578457.7937,2745628.15394,2829179.14081,2832402.2843,2713931.56414,2705832,2709196.22636,2723239.60929,2819608.62312,2853957.84228,2853957.83943,..,..,..,..,..,..
North America,NAC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,319223,326268.45448,350030.74408,336463.26552,410358.44201,416588.1148,425390,434592,502064,500342,524863,539960.56494,540977,442373.43586,443467,447520.77364,451199.39071,403993.37688,407653.15772,407653.1562,..,..,..,..,..,..
North Macedonia,MKD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1910,1820,1820,2090,2560,2990,3310,3580,4330,4610,4700,4810,4740,5000,5200,5110,4980,4890,5450,..,..,..,..,..,..,..
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2034819,2042842,2048928,2053426,2057048,2060273,2063131,2065426,2067313,2069039,2070741,2072487,2074278,2076067,2077775,2079328,2080745,2081996,2082958,2083000,..,..,..,..,..,..
North Macedonia,MKD,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,162748,164883,166672,168005,168759,168962,168713,168030,167020,165920,164791,163552,162347,160634,158040,154443,149972,144814,139413,..,..,..,..,..,..,..
North Macedonia,MKD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,56906,57746,59359,..,58083,56941,..,..,..,..,..,..,..
North Macedonia,MKD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,3550,2695,3891,..,2959,2767,..,..,..,..,..,..,..
North Macedonia,MKD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,0,0,0,0,0,0,0,119,159,229,270,..,457,226,131,293,..,446,402,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,57453,58321,58420,57947,57246,56542,55882,55219,54625,54193,53971,54012,54311,54784,55305,55780,56188,56562,56882,57000,..,..,..,..,..,..
Northern Mariana Islands,MNP,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,36570,38250,39880,44750,54110,63790,69990,78500,87520,87910,88560,90420,99220,104330,104560,93110,81810,76210,80610,..,..,..,..,..,..,..
Norway,NOR,"Population, total",SP.POP.TOTL,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5369000,..,..,..,..,..,..
Norway,NOR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,275616,270643,268748,268626,269912,272454,276437,285120,292963,299649,305748,311863,323800,333877,340721,344067,344458,346425,347806,..,..,..,..,..,..,..
Norway,NOR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,181937,186971,188823,196094,200498,199223,..,..,..,..,..,..,..
Norway,NOR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,56289,60151,62109,64556,66957,72404,..,..,..,..,..,..,..
Norway,NOR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,2133,4669,4716,4170,4356,4360,5047,5650,6214,6929,7442,8112,8218,7407,7327,7463,7787,8181,8497,..,..,..,..,..,..,..
OECD members,OED,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23461.5741352035,23421.4895246784,23347.5485927196,25210.2313709038,28776.7954529175,31652.3094941737,33082.066313434,34561.4592460313,36114.5769019873,35387.3681674507,36234.6907452188,37207.155314542,38261.5484035922,38904.1426513581,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Population, total",SP.POP.TOTL,1156313649,1164804524,1173236272,1181560149,1189894522,1198172267,1206615089,1215257044,1224312588,1232539528,1240281119,1248579820,1254326493,1261603870,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,87071734,87441036,87973433,88213279,88116748,87938435,87685596,87724032,87905184,88231906,88486891,88817871.5,88933409,88833107,88360364,87805932,87161067,86671011,86180506,86180506,..,..,..,..,..,..
OECD members,OED,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,35838220.54487,36576527.06022,36945998.12059,37133882.59021,37994446.02075,38389476.49465,38657555.58458,37903426.44068,..,..,..,..,..,..
OECD members,OED,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,9831086.73998,9664790.05786,9655774.97764,9723011.58467,9930750.01872,10206094.01901,10400343.39889,10302198.37932,..,..,..,..,..,..
OECD members,OED,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1067685.54482,1115464.53482,1181550.76225,1213569.21506,1335538.05248,1352966.78173,1372904.96527,1399236.75677,1452862.73963,1479384.97505,1533261.50404,1558527.15238,1574128.47887,1508271.87462,1508181.66945,1522530.45391,1572671.88774,1540943.78247,1565941.69079,1543165.78352,..,..,..,..,..,..
Oman,OMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7070,7920,7960,8250,9380,10620,11510,14490,17430,17740,18170,16930,19370,20320,19170,17850,16100,14590,15140,..,..,..,..,..,..,..
Oman,OMN,"Population, total",SP.POP.TOTL,2267973,2294962,2334858,2386166,2445517,2511251,2580758,2657158,2750963,2876186,3041434,3251108,3498029,3764805,4027260,4267348,4479219,4665935,4829483,4975000,..,..,..,..,..,..
Oman,OMN,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,235853,242894,245370,248871,254567,262195,271949,298613,318104,329841,334395,330442,348544,351066,342348,323575,298898,318110,314758,294677,..,..,..,..,..,..
Oman,OMN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,75218,92958,104201,110440,95629,98368,99740,..,..,..,..,..,..
Oman,OMN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,3771,3805,5274,5443,5201,5110,5222,..,..,..,..,..,..
Oman,OMN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,1,0,2,2,2,5,26,41,..,96,97,149,158,149,165,177,..,..,..,..,..,..
Other small states,OSS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1896438,1953372,2012530,2066521,2114595,2161267,2203608,2278137,2347418,2402449,2449375,2465572.25,2513459.66667,2547341.58333,2568525,2560164.33333,2537956.66667,2538992.5,2532354,2525571,..,..,..,..,..,..
